img_id_A,img_id_B,target
0440a,0510b,0
0440a,1419b,0
0440a,0911b,0
0440a,0911c,0
0440a,0401b,0
0440a,0401c,0
0440a,1348c,0
0440a,0376c,0
0440a,1511c,0
0440a,1176a,0
0440a,0439a,0
0440a,0317a,0
0440a,0317b,0
0440a,0317c,0
0440a,0387b,0
0440a,0522c,0
0440a,1123a,0
0440a,1198a,0
0440a,1198b,0
0440a,1098a,0
0440a,0549b,0
0440a,0549c,0
0440a,1312a,0
0440a,0941c,0
0440a,1057b,0
0440a,0594b,0
0440a,0594c,0
0440a,1271b,0
0440a,1271c,0
0440a,0354c,0
0440a,1091a,0
0440a,0556b,0
0440a,0556c,0
0440a,0387a,0
0440a,1414b,0
0440a,1414c,0
0440a,0365c,0
0440a,0403a,0
0440a,1103a,0
0440a,0375b,0
0440a,0323a,0
0440a,0323b,0
0440a,0597a,0
0440a,1440b,0
0440a,0376b,0
0440a,0366b,0
0440a,0434a,0
0440a,0555a,0
0440a,1165c,0
0440a,0380b,0
0440a,1083a,0
0440a,1125b,0
0440a,0416a,0
0440a,1224b,0
0440a,0302b,0
1204b,0330a,0
1204b,1476c,0
1204b,0859a,0
1204b,0312b,0
1204b,1504a,0
1204b,1494c,0
1204b,0350c,0
1204b,0489b,0
1204b,1155a,0
1204b,1155c,0
1204b,1219c,0
1204b,0302a,0
1204b,0302c,0
1204b,0471b,0
1204b,0471c,0
1204b,1383b,0
1204b,1383c,0
1204b,1323a,0
1204b,1323b,0
1204b,1323c,0
1204b,0473b,0
1204b,0473c,0
1204b,0357b,0
1204b,1561b,0
1204b,0327a,0
1204b,0569b,0
1204b,0580b,0
1204b,1343c,0
1204b,0351b,0
1204b,0421a,0
1204b,1532a,0
1204b,1210a,0
1204b,0311a,0
1204b,0463a,0
1204b,1259a,0
1204b,1259b,0
1204b,1259c,0
1204b,0525b,0
1204b,0525c,0
1204b,1212c,0
1204b,1475c,0
1204b,0583c,0
1204b,0348c,0
1204b,1191b,0
1204b,1191c,0
1204b,1484c,0
1204b,0587c,0
1204b,0350a,0
1204b,0405b,0
1204b,0357a,0
1204b,1272a,0
1204b,1409c,0
1204b,1461a,0
1204b,0390a,0
1204b,0517a,0
1204b,0453c,0
1204b,1501a,0
1204b,0413b,0
1204b,0448b,0
1204b,1368c,0
1204b,0892c,0
1204b,1039a,0
1204b,1449c,0
1204b,0547c,0
1204b,0434c,0
1204b,0450c,0
1204b,0410c,0
1204b,1152a,0
1204b,1152c,0
1204b,1443b,0
1204b,0466c,0
1204b,1108b,0
1204b,0358b,0
1204b,0463b,0
1204b,1422a,0
1204b,0571c,0
1204b,0866c,0
1204b,0315a,0
1204b,0357c,0
1204b,0564b,0
1204b,0564c,0
1204b,0585b,0
1204b,0585c,0
1204b,1319b,0
1204b,1319c,0
1204b,0323c,0
1204b,0385c,0
1204b,1273c,0
1204b,1533a,0
1204b,0489a,0
1204b,0540a,0
1204b,0540c,0
1204b,1392a,0
1204b,0324a,0
1204b,1174b,0
1204b,0374a,0
1204b,0521c,0
1204b,1363a,0
1204b,1363c,0
1204b,1500a,0
1204b,1309c,0
1204b,1271a,0
1204b,0469a,0
1204b,0469b,0
1204b,0469c,0
1204b,0383a,0
1204b,0873a,0
1204b,0873b,0
1204b,0370a,0
1204b,0368c,0
1204b,0431b,0
1204b,0460b,0
1204b,0460c,0
1204b,1064c,0
1204b,0347a,0
1204b,0347b,0
1204b,0431a,0
1204b,1140a,0
1204b,1140b,0
1204b,1408b,0
1204b,0343c,0
1204b,0375c,0
1204b,0457b,0
1204b,0311c,0
1204b,1557a,0
1204b,1308c,0
1204b,0450b,0
1204b,1500b,0
1204b,0385a,0
1204b,1197b,0
1204b,1311c,0
1204b,1360c,0
1204b,1374a,0
1204b,0455c,0
1204b,1350c,0
1204b,1406a,0
1204b,1406b,0
1204b,1406c,0
1204b,0510b,0
1204b,1419b,0
1204b,0911b,0
1204b,0911c,0
1204b,0401b,0
1204b,0401c,0
1204b,1348c,0
1204b,0376c,0
1204b,1511c,0
1204b,1176a,0
1204b,0439a,0
1204b,0317a,0
1204b,0317b,0
1204b,0317c,0
1204b,0387b,0
1204b,0522c,0
1204b,1123a,0
1204b,1198a,0
1204b,1198b,0
1204b,1098a,0
1204b,0549b,0
1204b,0549c,0
1204b,1312a,0
1204b,0941c,0
1204b,1057b,0
1204b,0594b,0
1204b,0594c,0
1204b,1271b,0
1204b,1271c,0
1204b,0354c,0
1204b,1091a,0
1204b,0556b,0
1204b,0556c,0
1204b,0387a,0
1204b,1414b,0
1204b,1414c,0
1204b,0365c,0
1204b,0403a,0
1204b,1103a,0
1204b,0375b,0
1204b,0323a,0
1204b,0323b,0
1204b,0597a,0
1204b,1440b,0
1204b,0376b,0
1204b,0366b,0
1204b,0434a,0
1204b,0555a,0
1204b,1165c,0
1204b,0380b,0
1204b,1083a,0
1204b,1125b,0
1204b,0416a,0
1204b,1224b,0
1204b,0302b,0
0330a,1476c,0
0330a,0859a,0
0330a,0312b,0
0330a,1504a,0
0330a,1494c,0
0330a,0350c,0
0330a,0489b,0
0330a,1155a,0
0330a,1155c,0
0330a,1219c,0
0330a,0302a,0
0330a,0302c,0
0330a,0471b,0
0330a,0471c,0
0330a,1383b,0
0330a,1383c,0
0330a,1323a,0
0330a,1323b,0
0330a,1323c,0
0330a,0473b,0
0330a,0473c,0
0330a,0357b,0
0330a,1561b,0
0330a,0327a,0
0330a,0569b,0
0330a,0580b,0
0330a,1343c,0
0330a,0351b,0
0330a,0421a,0
0330a,1532a,0
0330a,1210a,0
0330a,0311a,0
0330a,0463a,0
0330a,1259a,0
0330a,1259b,0
0330a,1259c,0
0330a,0525b,0
0330a,0525c,0
0330a,1212c,0
0330a,1475c,0
0330a,0583c,0
0330a,0348c,0
0330a,1191b,0
0330a,1191c,0
0330a,1484c,0
0330a,0587c,0
0330a,0350a,0
0330a,0405b,0
0330a,0357a,0
0330a,1272a,0
0330a,1409c,0
0330a,1461a,0
0330a,0390a,0
0330a,0517a,0
0330a,0453c,0
0330a,1501a,0
0330a,0413b,0
0330a,0448b,0
0330a,1368c,0
0330a,0892c,0
0330a,1039a,0
0330a,1449c,0
0330a,0547c,0
0330a,0434c,0
0330a,0450c,0
0330a,0410c,0
0330a,1152a,0
0330a,1152c,0
0330a,1443b,0
0330a,0466c,0
0330a,1108b,0
0330a,0358b,0
0330a,0463b,0
0330a,1422a,0
0330a,0571c,0
0330a,0866c,0
0330a,0315a,0
0330a,0357c,0
0330a,0564b,0
0330a,0564c,0
0330a,0585b,0
0330a,0585c,0
0330a,1319b,0
0330a,1319c,0
0330a,0323c,0
0330a,0385c,0
0330a,1273c,0
0330a,1533a,0
0330a,0489a,0
0330a,0540a,0
0330a,0540c,0
0330a,1392a,0
0330a,0324a,0
0330a,1174b,0
0330a,0374a,0
0330a,0521c,0
0330a,1363a,0
0330a,1363c,0
0330a,1500a,0
0330a,1309c,0
0330a,1271a,0
0330a,0469a,0
0330a,0469b,0
0330a,0469c,0
0330a,0383a,0
0330a,0873a,0
0330a,0873b,0
0330a,0370a,0
0330a,0368c,0
0330a,0431b,0
0330a,0460b,0
0330a,0460c,0
0330a,1064c,0
0330a,0347a,0
0330a,0347b,0
0330a,0431a,0
0330a,1140a,0
0330a,1140b,0
0330a,1408b,0
0330a,0343c,0
0330a,0375c,0
0330a,0457b,0
0330a,0311c,0
0330a,1557a,0
0330a,1308c,0
0330a,0450b,0
0330a,1500b,0
0330a,0385a,0
0330a,1197b,0
0330a,1311c,0
0330a,1360c,0
0330a,1374a,0
0330a,0455c,0
0330a,1350c,0
0330a,1406a,0
0330a,1406b,0
0330a,1406c,0
0330a,0510b,0
0330a,1419b,0
0330a,0911b,0
0330a,0911c,0
0330a,0401b,0
0330a,0401c,0
0330a,1348c,0
0330a,0376c,0
0330a,1511c,0
0330a,1176a,0
0330a,0439a,0
0330a,0317a,0
0330a,0317b,0
0330a,0317c,0
0330a,0387b,0
0330a,0522c,0
0330a,1123a,0
0330a,1198a,0
0330a,1198b,0
0330a,1098a,0
0330a,0549b,0
0330a,0549c,0
0330a,1312a,0
0330a,0941c,0
0330a,1057b,0
0330a,0594b,0
0330a,0594c,0
0330a,1271b,0
0330a,1271c,0
0330a,0354c,0
0330a,1091a,0
0330a,0556b,0
0330a,0556c,0
0330a,0387a,0
0330a,1414b,0
0330a,1414c,0
0330a,0365c,0
0330a,0403a,0
0330a,1103a,0
0330a,0375b,0
0330a,0323a,0
0330a,0323b,0
0330a,0597a,0
0330a,1440b,0
0330a,0376b,0
0330a,0366b,0
0330a,0434a,0
0330a,0555a,0
0330a,1165c,0
0330a,0380b,0
0330a,1083a,0
0330a,1125b,0
0330a,0416a,0
0330a,1224b,0
0330a,0302b,0
1476c,0859a,0
1476c,0312b,0
1476c,1504a,0
1476c,1494c,0
1476c,0350c,0
1476c,0489b,0
1476c,1155a,0
1476c,1155c,0
1476c,1219c,0
1476c,0302a,0
1476c,0302c,0
1476c,0471b,0
1476c,0471c,0
1476c,1383b,0
1476c,1383c,0
1476c,1323a,0
1476c,1323b,0
1476c,1323c,0
1476c,0473b,0
1476c,0473c,0
1476c,0357b,0
1476c,1561b,0
1476c,0327a,0
1476c,0569b,0
1476c,0580b,0
1476c,1343c,0
1476c,0351b,0
1476c,0421a,0
1476c,1532a,0
1476c,1210a,0
1476c,0311a,0
1476c,0463a,0
1476c,1259a,0
1476c,1259b,0
1476c,1259c,0
1476c,0525b,0
1476c,0525c,0
1476c,1212c,0
1476c,1475c,0
1476c,0583c,0
1476c,0348c,0
1476c,1191b,0
1476c,1191c,0
1476c,1484c,0
1476c,0587c,0
1476c,0350a,0
1476c,0405b,0
1476c,0357a,0
1476c,1272a,0
1476c,1409c,0
1476c,1461a,0
1476c,0390a,0
1476c,0517a,0
1476c,0453c,0
1476c,1501a,0
1476c,0413b,0
1476c,0448b,0
1476c,1368c,0
1476c,0892c,0
1476c,1039a,0
1476c,1449c,0
1476c,0547c,0
1476c,0434c,0
1476c,0450c,0
1476c,0410c,0
1476c,1152a,0
1476c,1152c,0
1476c,1443b,0
1476c,0466c,0
1476c,1108b,0
1476c,0358b,0
1476c,0463b,0
1476c,1422a,0
1476c,0571c,0
1476c,0866c,0
1476c,0315a,0
1476c,0357c,0
1476c,0564b,0
1476c,0564c,0
1476c,0585b,0
1476c,0585c,0
1476c,1319b,0
1476c,1319c,0
1476c,0323c,0
1476c,0385c,0
1476c,1273c,0
1476c,1533a,0
1476c,0489a,0
1476c,0540a,0
1476c,0540c,0
1476c,1392a,0
1476c,0324a,0
1476c,1174b,0
1476c,0374a,0
1476c,0521c,0
1476c,1363a,0
1476c,1363c,0
1476c,1500a,0
1476c,1309c,0
1476c,1271a,0
1476c,0469a,0
1476c,0469b,0
1476c,0469c,0
1476c,0383a,0
1476c,0873a,0
1476c,0873b,0
1476c,0370a,0
1476c,0368c,0
1476c,0431b,0
1476c,0460b,0
1476c,0460c,0
1476c,1064c,0
1476c,0347a,0
1476c,0347b,0
1476c,0431a,0
1476c,1140a,0
1476c,1140b,0
1476c,1408b,0
1476c,0343c,0
1476c,0375c,0
1476c,0457b,0
1476c,0311c,0
1476c,1557a,0
1476c,1308c,0
1476c,0450b,0
1476c,1500b,0
1476c,0385a,0
1476c,1197b,0
1476c,1311c,0
1476c,1360c,0
1476c,1374a,0
1476c,0455c,0
1476c,1350c,0
1476c,1406a,0
1476c,1406b,0
1476c,1406c,0
1476c,0510b,0
1476c,1419b,0
1476c,0911b,0
1476c,0911c,0
1476c,0401b,0
1476c,0401c,0
1476c,1348c,0
1476c,0376c,0
1476c,1511c,0
1476c,1176a,0
1476c,0439a,0
1476c,0317a,0
1476c,0317b,0
1476c,0317c,0
1476c,0387b,0
1476c,0522c,0
1476c,1123a,0
1476c,1198a,0
1476c,1198b,0
1476c,1098a,0
1476c,0549b,0
1476c,0549c,0
1476c,1312a,0
1476c,0941c,0
1476c,1057b,0
1476c,0594b,0
1476c,0594c,0
1476c,1271b,0
1476c,1271c,0
1476c,0354c,0
1476c,1091a,0
1476c,0556b,0
1476c,0556c,0
1476c,0387a,0
1476c,1414b,0
1476c,1414c,0
1476c,0365c,0
1476c,0403a,0
1476c,1103a,0
1476c,0375b,0
1476c,0323a,0
1476c,0323b,0
1476c,0597a,0
1476c,1440b,0
1476c,0376b,0
1476c,0366b,0
1476c,0434a,0
1476c,0555a,0
1476c,1165c,0
1476c,0380b,0
1476c,1083a,0
1476c,1125b,0
1476c,0416a,0
1476c,1224b,0
1476c,0302b,0
0859a,0312b,0
0859a,1504a,0
0859a,1494c,0
0859a,0350c,0
0859a,0489b,0
0859a,1155a,0
0859a,1155c,0
0859a,1219c,0
0859a,0302a,0
0859a,0302c,0
0859a,0471b,0
0859a,0471c,0
0859a,1383b,0
0859a,1383c,0
0859a,1323a,0
0859a,1323b,0
0859a,1323c,0
0859a,0473b,0
0859a,0473c,0
0859a,0357b,0
0859a,1561b,0
0859a,0327a,0
0859a,0569b,0
0859a,0580b,0
0859a,1343c,0
0859a,0351b,0
0859a,0421a,0
0859a,1532a,0
0859a,1210a,0
0859a,0311a,0
0859a,0463a,0
0859a,1259a,0
0859a,1259b,0
0859a,1259c,0
0859a,0525b,0
0859a,0525c,0
0859a,1212c,0
0859a,1475c,0
0859a,0583c,0
0859a,0348c,0
0859a,1191b,0
0859a,1191c,0
0859a,1484c,0
0859a,0587c,0
0859a,0350a,0
0859a,0405b,0
0859a,0357a,0
0859a,1272a,0
0859a,1409c,0
0859a,1461a,0
0859a,0390a,0
0859a,0517a,0
0859a,0453c,0
0859a,1501a,0
0859a,0413b,0
0859a,0448b,0
0859a,1368c,0
0859a,0892c,0
0859a,1039a,0
0859a,1449c,0
0859a,0547c,0
0859a,0434c,0
0859a,0450c,0
0859a,0410c,0
0859a,1152a,0
0859a,1152c,0
0859a,1443b,0
0859a,0466c,0
0859a,1108b,0
0859a,0358b,0
0859a,0463b,0
0859a,1422a,0
0859a,0571c,0
0859a,0866c,0
0859a,0315a,0
0859a,0357c,0
0859a,0564b,0
0859a,0564c,0
0859a,0585b,0
0859a,0585c,0
0859a,1319b,0
0859a,1319c,0
0859a,0323c,0
0859a,0385c,0
0859a,1273c,0
0859a,1533a,0
0859a,0489a,0
0859a,0540a,0
0859a,0540c,0
0859a,1392a,0
0859a,0324a,0
0859a,1174b,0
0859a,0374a,0
0859a,0521c,0
0859a,1363a,0
0859a,1363c,0
0859a,1500a,0
0859a,1309c,0
0859a,1271a,0
0859a,0469a,0
0859a,0469b,0
0859a,0469c,0
0859a,0383a,0
0859a,0873a,0
0859a,0873b,0
0859a,0370a,0
0859a,0368c,0
0859a,0431b,0
0859a,0460b,0
0859a,0460c,0
0859a,1064c,0
0859a,0347a,0
0859a,0347b,0
0859a,0431a,0
0859a,1140a,0
0859a,1140b,0
0859a,1408b,0
0859a,0343c,0
0859a,0375c,0
0859a,0457b,0
0859a,0311c,0
0859a,1557a,0
0859a,1308c,0
0859a,0450b,0
0859a,1500b,0
0859a,0385a,0
0859a,1197b,0
0859a,1311c,0
0859a,1360c,0
0859a,1374a,0
0859a,0455c,0
0859a,1350c,0
0859a,1406a,0
0859a,1406b,0
0859a,1406c,0
0859a,0510b,0
0859a,1419b,0
0859a,0911b,0
0859a,0911c,0
0859a,0401b,0
0859a,0401c,0
0859a,1348c,0
0859a,0376c,0
0859a,1511c,0
0859a,1176a,0
0859a,0439a,0
0859a,0317a,0
0859a,0317b,0
0859a,0317c,0
0859a,0387b,0
0859a,0522c,0
0859a,1123a,0
0859a,1198a,0
0859a,1198b,0
0859a,1098a,0
0859a,0549b,0
0859a,0549c,0
0859a,1312a,0
0859a,0941c,0
0859a,1057b,0
0859a,0594b,0
0859a,0594c,0
0859a,1271b,0
0859a,1271c,0
0859a,0354c,0
0859a,1091a,0
0859a,0556b,0
0859a,0556c,0
0859a,0387a,0
0859a,1414b,0
0859a,1414c,0
0859a,0365c,0
0859a,0403a,0
0859a,1103a,0
0859a,0375b,0
0859a,0323a,0
0859a,0323b,0
0859a,0597a,0
0859a,1440b,0
0859a,0376b,0
0859a,0366b,0
0859a,0434a,0
0859a,0555a,0
0859a,1165c,0
0859a,0380b,0
0859a,1083a,0
0859a,1125b,0
0859a,0416a,0
0859a,1224b,0
0859a,0302b,0
0312b,1504a,0
0312b,1494c,0
0312b,0350c,0
0312b,0489b,0
0312b,1155a,0
0312b,1155c,0
0312b,1219c,0
0312b,0302a,0
0312b,0302c,0
0312b,0471b,0
0312b,0471c,0
0312b,1383b,0
0312b,1383c,0
0312b,1323a,0
0312b,1323b,0
0312b,1323c,0
0312b,0473b,0
0312b,0473c,0
0312b,0357b,0
0312b,1561b,0
0312b,0327a,0
0312b,0569b,0
0312b,0580b,0
0312b,1343c,0
0312b,0351b,0
0312b,0421a,0
0312b,1532a,0
0312b,1210a,0
0312b,0311a,0
0312b,0463a,0
0312b,1259a,0
0312b,1259b,0
0312b,1259c,0
0312b,0525b,0
0312b,0525c,0
0312b,1212c,0
0312b,1475c,0
0312b,0583c,0
0312b,0348c,0
0312b,1191b,0
0312b,1191c,0
0312b,1484c,0
0312b,0587c,0
0312b,0350a,0
0312b,0405b,0
0312b,0357a,0
0312b,1272a,0
0312b,1409c,0
0312b,1461a,0
0312b,0390a,0
0312b,0517a,0
0312b,0453c,0
0312b,1501a,0
0312b,0413b,0
0312b,0448b,0
0312b,1368c,0
0312b,0892c,0
0312b,1039a,0
0312b,1449c,0
0312b,0547c,0
0312b,0434c,0
0312b,0450c,0
0312b,0410c,0
0312b,1152a,0
0312b,1152c,0
0312b,1443b,0
0312b,0466c,0
0312b,1108b,0
0312b,0358b,0
0312b,0463b,0
0312b,1422a,0
0312b,0571c,0
0312b,0866c,0
0312b,0315a,0
0312b,0357c,0
0312b,0564b,0
0312b,0564c,0
0312b,0585b,0
0312b,0585c,0
0312b,1319b,0
0312b,1319c,0
0312b,0323c,0
0312b,0385c,0
0312b,1273c,0
0312b,1533a,0
0312b,0489a,0
0312b,0540a,0
0312b,0540c,0
0312b,1392a,0
0312b,0324a,0
0312b,1174b,0
0312b,0374a,0
0312b,0521c,0
0312b,1363a,0
0312b,1363c,0
0312b,1500a,0
0312b,1309c,0
0312b,1271a,0
0312b,0469a,0
0312b,0469b,0
0312b,0469c,0
0312b,0383a,0
0312b,0873a,0
0312b,0873b,0
0312b,0370a,0
0312b,0368c,0
0312b,0431b,0
0312b,0460b,0
0312b,0460c,0
0312b,1064c,0
0312b,0347a,0
0312b,0347b,0
0312b,0431a,0
0312b,1140a,0
0312b,1140b,0
0312b,1408b,0
0312b,0343c,0
0312b,0375c,0
0312b,0457b,0
0312b,0311c,0
0312b,1557a,0
0312b,1308c,0
0312b,0450b,0
0312b,1500b,0
0312b,0385a,0
0312b,1197b,0
0312b,1311c,0
0312b,1360c,0
0312b,1374a,0
0312b,0455c,0
0312b,1350c,0
0312b,1406a,0
0312b,1406b,0
0312b,1406c,0
0312b,0510b,0
0312b,1419b,0
0312b,0911b,0
0312b,0911c,0
0312b,0401b,0
0312b,0401c,0
0312b,1348c,0
0312b,0376c,0
0312b,1511c,0
0312b,1176a,0
0312b,0439a,0
0312b,0317a,0
0312b,0317b,0
0312b,0317c,0
0312b,0387b,0
0312b,0522c,0
0312b,1123a,0
0312b,1198a,0
0312b,1198b,0
0312b,1098a,0
0312b,0549b,0
0312b,0549c,0
0312b,1312a,0
0312b,0941c,0
0312b,1057b,0
0312b,0594b,0
0312b,0594c,0
0312b,1271b,0
0312b,1271c,0
0312b,0354c,0
0312b,1091a,0
0312b,0556b,0
0312b,0556c,0
0312b,0387a,0
0312b,1414b,0
0312b,1414c,0
0312b,0365c,0
0312b,0403a,0
0312b,1103a,0
0312b,0375b,0
0312b,0323a,0
0312b,0323b,0
0312b,0597a,0
0312b,1440b,0
0312b,0376b,0
0312b,0366b,0
0312b,0434a,0
0312b,0555a,0
0312b,1165c,0
0312b,0380b,0
0312b,1083a,0
0312b,1125b,0
0312b,0416a,0
0312b,1224b,0
0312b,0302b,0
1504a,1494c,0
1504a,0350c,0
1504a,0489b,0
1504a,1155a,0
1504a,1155c,0
1504a,1219c,0
1504a,0302a,0
1504a,0302c,0
1504a,0471b,0
1504a,0471c,0
1504a,1383b,0
1504a,1383c,0
1504a,1323a,0
1504a,1323b,0
1504a,1323c,0
1504a,0473b,0
1504a,0473c,0
1504a,0357b,0
1504a,1561b,0
1504a,0327a,0
1504a,0569b,0
1504a,0580b,0
1504a,1343c,0
1504a,0351b,0
1504a,0421a,0
1504a,1532a,0
1504a,1210a,0
1504a,0311a,0
1504a,0463a,0
1504a,1259a,0
1504a,1259b,0
1504a,1259c,0
1504a,0525b,0
1504a,0525c,0
1504a,1212c,0
1504a,1475c,0
1504a,0583c,0
1504a,0348c,0
1504a,1191b,0
1504a,1191c,0
1504a,1484c,0
1504a,0587c,0
1504a,0350a,0
1504a,0405b,0
1504a,0357a,0
1504a,1272a,0
1504a,1409c,0
1504a,1461a,0
1504a,0390a,0
1504a,0517a,0
1504a,0453c,0
1504a,1501a,0
1504a,0413b,0
1504a,0448b,0
1504a,1368c,0
1504a,0892c,0
1504a,1039a,0
1504a,1449c,0
1504a,0547c,0
1504a,0434c,0
1504a,0450c,0
1504a,0410c,0
1504a,1152a,0
1504a,1152c,0
1504a,1443b,0
1504a,0466c,0
1504a,1108b,0
1504a,0358b,0
1504a,0463b,0
1504a,1422a,0
1504a,0571c,0
1504a,0866c,0
1504a,0315a,0
1504a,0357c,0
1504a,0564b,0
1504a,0564c,0
1504a,0585b,0
1504a,0585c,0
1504a,1319b,0
1504a,1319c,0
1504a,0323c,0
1504a,0385c,0
1504a,1273c,0
1504a,1533a,0
1504a,0489a,0
1504a,0540a,0
1504a,0540c,0
1504a,1392a,0
1504a,0324a,0
1504a,1174b,0
1504a,0374a,0
1504a,0521c,0
1504a,1363a,0
1504a,1363c,0
1504a,1500a,0
1504a,1309c,0
1504a,1271a,0
1504a,0469a,0
1504a,0469b,0
1504a,0469c,0
1504a,0383a,0
1504a,0873a,0
1504a,0873b,0
1504a,0370a,0
1504a,0368c,0
1504a,0431b,0
1504a,0460b,0
1504a,0460c,0
1504a,1064c,0
1504a,0347a,0
1504a,0347b,0
1504a,0431a,0
1504a,1140a,0
1504a,1140b,0
1504a,1408b,0
1504a,0343c,0
1504a,0375c,0
1504a,0457b,0
1504a,0311c,0
1504a,1557a,0
1504a,1308c,0
1504a,0450b,0
1504a,1500b,0
1504a,0385a,0
1504a,1197b,0
1504a,1311c,0
1504a,1360c,0
1504a,1374a,0
1504a,0455c,0
1504a,1350c,0
1504a,1406a,0
1504a,1406b,0
1504a,1406c,0
1504a,0510b,0
1504a,1419b,0
1504a,0911b,0
1504a,0911c,0
1504a,0401b,0
1504a,0401c,0
1504a,1348c,0
1504a,0376c,0
1504a,1511c,0
1504a,1176a,0
1504a,0439a,0
1504a,0317a,0
1504a,0317b,0
1504a,0317c,0
1504a,0387b,0
1504a,0522c,0
1504a,1123a,0
1504a,1198a,0
1504a,1198b,0
1504a,1098a,0
1504a,0549b,0
1504a,0549c,0
1504a,1312a,0
1504a,0941c,0
1504a,1057b,0
1504a,0594b,0
1504a,0594c,0
1504a,1271b,0
1504a,1271c,0
1504a,0354c,0
1504a,1091a,0
1504a,0556b,0
1504a,0556c,0
1504a,0387a,0
1504a,1414b,0
1504a,1414c,0
1504a,0365c,0
1504a,0403a,0
1504a,1103a,0
1504a,0375b,0
1504a,0323a,0
1504a,0323b,0
1504a,0597a,0
1504a,1440b,0
1504a,0376b,0
1504a,0366b,0
1504a,0434a,0
1504a,0555a,0
1504a,1165c,0
1504a,0380b,0
1504a,1083a,0
1504a,1125b,0
1504a,0416a,0
1504a,1224b,0
1504a,0302b,0
1494c,0350c,0
1494c,0489b,0
1494c,1155a,0
1494c,1155c,0
1494c,1219c,0
1494c,0302a,0
1494c,0302c,0
1494c,0471b,0
1494c,0471c,0
1494c,1383b,0
1494c,1383c,0
1494c,1323a,0
1494c,1323b,0
1494c,1323c,0
1494c,0473b,0
1494c,0473c,0
1494c,0357b,0
1494c,1561b,0
1494c,0327a,0
1494c,0569b,0
1494c,0580b,0
1494c,1343c,0
1494c,0351b,0
1494c,0421a,0
1494c,1532a,0
1494c,1210a,0
1494c,0311a,0
1494c,0463a,0
1494c,1259a,0
1494c,1259b,0
1494c,1259c,0
1494c,0525b,0
1494c,0525c,0
1494c,1212c,0
1494c,1475c,0
1494c,0583c,0
1494c,0348c,0
1494c,1191b,0
1494c,1191c,0
1494c,1484c,0
1494c,0587c,0
1494c,0350a,0
1494c,0405b,0
1494c,0357a,0
1494c,1272a,0
1494c,1409c,0
1494c,1461a,0
1494c,0390a,0
1494c,0517a,0
1494c,0453c,0
1494c,1501a,0
1494c,0413b,0
1494c,0448b,0
1494c,1368c,0
1494c,0892c,0
1494c,1039a,0
1494c,1449c,0
1494c,0547c,0
1494c,0434c,0
1494c,0450c,0
1494c,0410c,0
1494c,1152a,0
1494c,1152c,0
1494c,1443b,0
1494c,0466c,0
1494c,1108b,0
1494c,0358b,0
1494c,0463b,0
1494c,1422a,0
1494c,0571c,0
1494c,0866c,0
1494c,0315a,0
1494c,0357c,0
1494c,0564b,0
1494c,0564c,0
1494c,0585b,0
1494c,0585c,0
1494c,1319b,0
1494c,1319c,0
1494c,0323c,0
1494c,0385c,0
1494c,1273c,0
1494c,1533a,0
1494c,0489a,0
1494c,0540a,0
1494c,0540c,0
1494c,1392a,0
1494c,0324a,0
1494c,1174b,0
1494c,0374a,0
1494c,0521c,0
1494c,1363a,0
1494c,1363c,0
1494c,1500a,0
1494c,1309c,0
1494c,1271a,0
1494c,0469a,0
1494c,0469b,0
1494c,0469c,0
1494c,0383a,0
1494c,0873a,0
1494c,0873b,0
1494c,0370a,0
1494c,0368c,0
1494c,0431b,0
1494c,0460b,0
1494c,0460c,0
1494c,1064c,0
1494c,0347a,0
1494c,0347b,0
1494c,0431a,0
1494c,1140a,0
1494c,1140b,0
1494c,1408b,0
1494c,0343c,0
1494c,0375c,0
1494c,0457b,0
1494c,0311c,0
1494c,1557a,0
1494c,1308c,0
1494c,0450b,0
1494c,1500b,0
1494c,0385a,0
1494c,1197b,0
1494c,1311c,0
1494c,1360c,0
1494c,1374a,0
1494c,0455c,0
1494c,1350c,0
1494c,1406a,0
1494c,1406b,0
1494c,1406c,0
1494c,0510b,0
1494c,1419b,0
1494c,0911b,0
1494c,0911c,0
1494c,0401b,0
1494c,0401c,0
1494c,1348c,0
1494c,0376c,0
1494c,1511c,0
1494c,1176a,0
1494c,0439a,0
1494c,0317a,0
1494c,0317b,0
1494c,0317c,0
1494c,0387b,0
1494c,0522c,0
1494c,1123a,0
1494c,1198a,0
1494c,1198b,0
1494c,1098a,0
1494c,0549b,0
1494c,0549c,0
1494c,1312a,0
1494c,0941c,0
1494c,1057b,0
1494c,0594b,0
1494c,0594c,0
1494c,1271b,0
1494c,1271c,0
1494c,0354c,0
1494c,1091a,0
1494c,0556b,0
1494c,0556c,0
1494c,0387a,0
1494c,1414b,0
1494c,1414c,0
1494c,0365c,0
1494c,0403a,0
1494c,1103a,0
1494c,0375b,0
1494c,0323a,0
1494c,0323b,0
1494c,0597a,0
1494c,1440b,0
1494c,0376b,0
1494c,0366b,0
1494c,0434a,0
1494c,0555a,0
1494c,1165c,0
1494c,0380b,0
1494c,1083a,0
1494c,1125b,0
1494c,0416a,0
1494c,1224b,0
1494c,0302b,0
0350c,0489b,0
0350c,1155a,0
0350c,1155c,0
0350c,1219c,0
0350c,0302a,0
0350c,0302c,0
0350c,0471b,0
0350c,0471c,0
0350c,1383b,0
0350c,1383c,0
0350c,1323a,0
0350c,1323b,0
0350c,1323c,0
